Entity,Code,Year,"Livestock Primary - Meat, cattle - 867 - Yield/Carcass Weight - 5417 - hg/An"
Senegal,SEN,1969,125
Senegal,SEN,1970,125
Senegal,SEN,1971,125
Senegal,SEN,1972,125
Senegal,SEN,1973,125
Senegal,SEN,1974,125
Senegal,SEN,1975,125
Senegal,SEN,1976,125
Senegal,SEN,1977,125
Senegal,SEN,1978,125
Senegal,SEN,1979,125
Senegal,SEN,1980,125
Senegal,SEN,1981,125
Senegal,SEN,1982,125
Senegal,SEN,1983,125
Senegal,SEN,1984,125
Senegal,SEN,1985,125
Senegal,SEN,1986,125
Senegal,SEN,1987,125
Senegal,SEN,1988,125
Senegal,SEN,1989,125
Senegal,SEN,1990,125
Senegal,SEN,1991,125
Senegal,SEN,1992,125
Senegal,SEN,1993,125
Senegal,SEN,1994,125
Senegal,SEN,1995,125
Senegal,SEN,1996,125
Senegal,SEN,1997,125
Senegal,SEN,1998,125
Senegal,SEN,1999,138.9
Senegal,SEN,2000,140.5
Senegal,SEN,2001,143.8
Senegal,SEN,2002,150.3
Senegal,SEN,2003,143.5
Senegal,SEN,2004,141.9
Senegal,SEN,2005,138.8
Senegal,SEN,2006,144.9
Senegal,SEN,2007,125.80000000000001
Senegal,SEN,2008,143.9
Senegal,SEN,2009,148.20000000000002
Senegal,SEN,2010,149.8
Senegal,SEN,2011,151
Senegal,SEN,2012,176.9
Senegal,SEN,2013,163.5
Senegal,SEN,2014,208.60000000000002
Senegal,SEN,2015,191.10000000000002
Senegal,SEN,2016,180
Senegal,SEN,2017,188.70000000000002
Senegal,SEN,2018,188.20000000000002
Serbia,SRB,2006,174.3
Serbia,SRB,2007,192.60000000000002
Serbia,SRB,2008,224.10000000000002
Serbia,SRB,2009,223.20000000000002
Serbia,SRB,2010,219.4
Serbia,SRB,2011,219
Serbia,SRB,2012,202.60000000000002
Serbia,SRB,2013,215.10000000000002
Serbia,SRB,2014,229.60000000000002
Serbia,SRB,2015,218.8
Serbia,SRB,2016,219.10000000000002
Serbia,SRB,2017,218.5
Serbia,SRB,2018,218.60000000000002
Serbia and Montenegro,OWID_SRM,1992,230
Serbia and Montenegro,OWID_SRM,1993,237
Serbia and Montenegro,OWID_SRM,1994,232
Serbia and Montenegro,OWID_SRM,1995,231
Serbia and Montenegro,OWID_SRM,1996,245.10000000000002
Serbia and Montenegro,OWID_SRM,1997,214.20000000000002
Serbia and Montenegro,OWID_SRM,1998,215.9
Serbia and Montenegro,OWID_SRM,1999,230.60000000000002
Serbia and Montenegro,OWID_SRM,2000,223.20000000000002
Serbia and Montenegro,OWID_SRM,2001,208.20000000000002
Serbia and Montenegro,OWID_SRM,2002,218.60000000000002
Serbia and Montenegro,OWID_SRM,2003,232.3
Serbia and Montenegro,OWID_SRM,2004,242.8
Serbia and Montenegro,OWID_SRM,2005,257.40000000000003
Seychelles,SYC,1961,211
Seychelles,SYC,1962,210.8
Seychelles,SYC,1963,213.20000000000002
Seychelles,SYC,1964,210.4
Seychelles,SYC,1965,212.8
Seychelles,SYC,1966,212.5
Seychelles,SYC,1967,212.20000000000002
Seychelles,SYC,1968,212
Seychelles,SYC,1969,211.60000000000002
Seychelles,SYC,1970,202.10000000000002
Seychelles,SYC,1971,212.4
Seychelles,SYC,1972,213.60000000000002
Seychelles,SYC,1973,212.60000000000002
Seychelles,SYC,1974,212.8
Seychelles,SYC,1975,211.8
Seychelles,SYC,1976,213.20000000000002
Seychelles,SYC,1977,211.5
Seychelles,SYC,1978,212.9
Seychelles,SYC,1979,212
Seychelles,SYC,1980,211.70000000000002
Seychelles,SYC,1981,215.3
Seychelles,SYC,1982,220.5
Seychelles,SYC,1983,218.60000000000002
Seychelles,SYC,1984,220
Seychelles,SYC,1985,218.5
Seychelles,SYC,1986,217.5
Seychelles,SYC,1987,219.3
Seychelles,SYC,1988,219.5
Seychelles,SYC,1989,218.8
Seychelles,SYC,1990,218.8
Seychelles,SYC,1991,216.70000000000002
Seychelles,SYC,1992,218.8
Seychelles,SYC,1993,218.9
Seychelles,SYC,1994,271.7
Seychelles,SYC,1995,260
Seychelles,SYC,1996,252.5
Seychelles,SYC,1997,247.60000000000002
Seychelles,SYC,1998,247.4
Seychelles,SYC,1999,247.10000000000002
Seychelles,SYC,2000,238.10000000000002
Seychelles,SYC,2001,232.60000000000002
Seychelles,SYC,2002,230.8
Seychelles,SYC,2003,230.8
Seychelles,SYC,2004,213.70000000000002
Seychelles,SYC,2005,229.9
Seychelles,SYC,2006,220.3
Seychelles,SYC,2007,226.70000000000002
Seychelles,SYC,2008,222.20000000000002
Seychelles,SYC,2009,228.60000000000002
Seychelles,SYC,2010,205.60000000000002
Seychelles,SYC,2011,200
Seychelles,SYC,2012,200
Seychelles,SYC,2013,204.10000000000002
Seychelles,SYC,2014,205.9
Seychelles,SYC,2015,205.3
Seychelles,SYC,2016,202.60000000000002
Seychelles,SYC,2017,200.8
Seychelles,SYC,2018,199.5
Sierra Leone,SLE,1961,90
Sierra Leone,SLE,1962,90
Sierra Leone,SLE,1963,90
Sierra Leone,SLE,1964,90
Sierra Leone,SLE,1965,90
Sierra Leone,SLE,1966,90
Sierra Leone,SLE,1967,90
Sierra Leone,SLE,1968,90
Sierra Leone,SLE,1969,90
Sierra Leone,SLE,1970,90
Sierra Leone,SLE,1971,90
Sierra Leone,SLE,1972,90
Sierra Leone,SLE,1973,90
Sierra Leone,SLE,1974,90
Sierra Leone,SLE,1975,90
Sierra Leone,SLE,1976,90
Sierra Leone,SLE,1977,90
Sierra Leone,SLE,1978,90
Sierra Leone,SLE,1979,90
Sierra Leone,SLE,1980,90
Sierra Leone,SLE,1981,90
Sierra Leone,SLE,1982,90
Sierra Leone,SLE,1983,90
Sierra Leone,SLE,1984,90
Sierra Leone,SLE,1985,90
Sierra Leone,SLE,1986,90
Sierra Leone,SLE,1987,90
Sierra Leone,SLE,1988,90
Sierra Leone,SLE,1989,90
Sierra Leone,SLE,1990,90
Sierra Leone,SLE,1991,103
Sierra Leone,SLE,1992,103
Sierra Leone,SLE,1993,103
Sierra Leone,SLE,1994,103
Sierra Leone,SLE,1995,103
Sierra Leone,SLE,1996,103
Sierra Leone,SLE,1997,103
Sierra Leone,SLE,1998,103
Sierra Leone,SLE,1999,103
Sierra Leone,SLE,2000,103
Sierra Leone,SLE,2001,103
Sierra Leone,SLE,2002,103
Sierra Leone,SLE,2003,103
Sierra Leone,SLE,2004,103
Sierra Leone,SLE,2005,103
Sierra Leone,SLE,2006,103
Sierra Leone,SLE,2007,103
Sierra Leone,SLE,2008,103
Sierra Leone,SLE,2009,103
Sierra Leone,SLE,2010,103
Sierra Leone,SLE,2011,103
Sierra Leone,SLE,2012,103
Sierra Leone,SLE,2013,103
Sierra Leone,SLE,2014,103
Sierra Leone,SLE,2015,103
Sierra Leone,SLE,2016,103
Sierra Leone,SLE,2017,103
Sierra Leone,SLE,2018,103
Singapore,SGP,1961,172.4
Singapore,SGP,1962,172.4
Singapore,SGP,1963,172.4
Singapore,SGP,1964,172.5
Singapore,SGP,1965,172.60000000000002
Singapore,SGP,1966,172.4
Singapore,SGP,1967,149.20000000000002
Singapore,SGP,1968,174
Singapore,SGP,1969,161.5
Singapore,SGP,1970,161.9
Singapore,SGP,1971,168.3
Singapore,SGP,1972,165
Singapore,SGP,1973,164.9
Singapore,SGP,1974,165.20000000000002
Singapore,SGP,1975,145.20000000000002
Singapore,SGP,1976,145.20000000000002
Singapore,SGP,1977,144.8
Singapore,SGP,1978,145.3
Singapore,SGP,1979,209
Singapore,SGP,1980,213.20000000000002
Singapore,SGP,1981,206.8
Singapore,SGP,1982,218.60000000000002
Singapore,SGP,1983,218.5
Singapore,SGP,1984,203.9
Singapore,SGP,1985,204.60000000000002
Singapore,SGP,1986,218.60000000000002
Singapore,SGP,1987,219.60000000000002
Singapore,SGP,1988,224.20000000000002
Singapore,SGP,1989,220
Singapore,SGP,1990,219.8
Singapore,SGP,1991,222.8
Singapore,SGP,1992,215
Singapore,SGP,1993,225.10000000000002
Singapore,SGP,1994,224.70000000000002
Singapore,SGP,1995,222.70000000000002
Singapore,SGP,1996,215
Singapore,SGP,1997,202.8
Singapore,SGP,1998,217.60000000000002
Singapore,SGP,1999,291.7
Singapore,SGP,2000,300.8
Singapore,SGP,2001,325
Singapore,SGP,2002,350
Singapore,SGP,2003,333.3
Singapore,SGP,2004,366.70000000000005
Singapore,SGP,2005,341.70000000000005
Singapore,SGP,2006,350
Singapore,SGP,2007,350
Singapore,SGP,2008,350
Singapore,SGP,2009,350
Singapore,SGP,2010,375
Singapore,SGP,2011,375
Singapore,SGP,2012,375.90000000000003
Singapore,SGP,2013,450
Singapore,SGP,2014,403.70000000000005
Singapore,SGP,2015,407.1
Singapore,SGP,2016,408.8
Singapore,SGP,2017,413.70000000000005
Singapore,SGP,2018,418.5
Slovakia,SVK,1993,198.70000000000002
Slovakia,SVK,1994,196.4
Slovakia,SVK,1995,206.20000000000002
Slovakia,SVK,1996,204.10000000000002
Slovakia,SVK,1997,198.5
Slovakia,SVK,1998,201.60000000000002
Slovakia,SVK,1999,248.60000000000002
Slovakia,SVK,2000,271.8
Slovakia,SVK,2001,277.5
Slovakia,SVK,2002,274.6
Slovakia,SVK,2003,252.70000000000002
Slovakia,SVK,2004,258.8
Slovakia,SVK,2005,264.7
Slovakia,SVK,2006,262.1
Slovakia,SVK,2007,262.90000000000003
Slovakia,SVK,2008,257.1
Slovakia,SVK,2009,253.5
Slovakia,SVK,2010,251.60000000000002
Slovakia,SVK,2011,247.5
Slovakia,SVK,2012,247.10000000000002
Slovakia,SVK,2013,246.3
Slovakia,SVK,2014,248.70000000000002
Slovakia,SVK,2015,246.20000000000002
Slovakia,SVK,2016,252
Slovakia,SVK,2017,255.3
Slovakia,SVK,2018,259.6
Slovenia,SVN,1992,266.3
Slovenia,SVN,1993,238.9
Slovenia,SVN,1994,271.90000000000003
Slovenia,SVN,1995,275.6
Slovenia,SVN,1996,271
Slovenia,SVN,1997,270.8
Slovenia,SVN,1998,269.3
Slovenia,SVN,1999,266.40000000000003
Slovenia,SVN,2000,265.5
Slovenia,SVN,2001,278.90000000000003
Slovenia,SVN,2002,268.5
Slovenia,SVN,2003,265.7
Slovenia,SVN,2004,265.40000000000003
Slovenia,SVN,2005,271.6
Slovenia,SVN,2006,277.1
Slovenia,SVN,2007,282.6
Slovenia,SVN,2008,280.90000000000003
Slovenia,SVN,2009,281.5
Slovenia,SVN,2010,286.5
Slovenia,SVN,2011,285.8
Slovenia,SVN,2012,286
Slovenia,SVN,2013,291
Slovenia,SVN,2014,291.2
Slovenia,SVN,2015,299.7
Slovenia,SVN,2016,304.90000000000003
Slovenia,SVN,2017,298
Slovenia,SVN,2018,301.2
Small island developing States,,1961,162.70000000000002
Small island developing States,,1962,160.4
Small island developing States,,1963,165.10000000000002
Small island developing States,,1964,163.4
Small island developing States,,1965,163.3
Small island developing States,,1966,164.4
Small island developing States,,1967,163.8
Small island developing States,,1968,165.70000000000002
Small island developing States,,1969,166.10000000000002
Small island developing States,,1970,168.60000000000002
Small island developing States,,1971,170.4
Small island developing States,,1972,171.70000000000002
Small island developing States,,1973,169.70000000000002
Small island developing States,,1974,166.10000000000002
Small island developing States,,1975,162.60000000000002
Small island developing States,,1976,165.20000000000002
Small island developing States,,1977,162.60000000000002
Small island developing States,,1978,163
Small island developing States,,1979,163
Small island developing States,,1980,162.9
Small island developing States,,1981,162.9
Small island developing States,,1982,165.9
Small island developing States,,1983,160.9
Small island developing States,,1984,162.3
Small island developing States,,1985,165.20000000000002
Small island developing States,,1986,168.10000000000002
Small island developing States,,1987,165.8
Small island developing States,,1988,172.3
Small island developing States,,1989,171.8
Small island developing States,,1990,172.60000000000002
Small island developing States,,1991,145.9
Small island developing States,,1992,146.8
Small island developing States,,1993,153
Small island developing States,,1994,167.5
Small island developing States,,1995,170.10000000000002
Small island developing States,,1996,173
Small island developing States,,1997,153.1
Small island developing States,,1998,154.10000000000002
Small island developing States,,1999,159.3
Small island developing States,,2000,165.5
Small island developing States,,2001,162
Small island developing States,,2002,160.3
Small island developing States,,2003,163.10000000000002
Small island developing States,,2004,161.20000000000002
Small island developing States,,2005,160.4
Small island developing States,,2006,168.70000000000002
Small island developing States,,2007,173
Small island developing States,,2008,171.4
Small island developing States,,2009,172
Small island developing States,,2010,174.3
Small island developing States,,2011,175.10000000000002
Small island developing States,,2012,174
Small island developing States,,2013,172.9
Small island developing States,,2014,157.70000000000002
Small island developing States,,2015,172.10000000000002
Small island developing States,,2016,170
Small island developing States,,2017,158.9
Small island developing States,,2018,158.20000000000002
Solomon Islands,SLB,1961,185
Solomon Islands,SLB,1962,185
Solomon Islands,SLB,1963,185
Solomon Islands,SLB,1964,185
Solomon Islands,SLB,1965,185
Solomon Islands,SLB,1966,185
Solomon Islands,SLB,1967,185
Solomon Islands,SLB,1968,185
Solomon Islands,SLB,1969,185
Solomon Islands,SLB,1970,185
Solomon Islands,SLB,1971,185
Solomon Islands,SLB,1972,185
Solomon Islands,SLB,1973,185
Solomon Islands,SLB,1974,185
Solomon Islands,SLB,1975,185
Solomon Islands,SLB,1976,185
Solomon Islands,SLB,1977,185
Solomon Islands,SLB,1978,185
Solomon Islands,SLB,1979,185
Solomon Islands,SLB,1980,185
Solomon Islands,SLB,1981,185
Solomon Islands,SLB,1982,185
Solomon Islands,SLB,1983,185
Solomon Islands,SLB,1984,185
Solomon Islands,SLB,1985,185
Solomon Islands,SLB,1986,185
Solomon Islands,SLB,1987,185
Solomon Islands,SLB,1988,185
Solomon Islands,SLB,1989,185
Solomon Islands,SLB,1990,185
Solomon Islands,SLB,1991,185
Solomon Islands,SLB,1992,185
Solomon Islands,SLB,1993,185
Solomon Islands,SLB,1994,185
Solomon Islands,SLB,1995,185
Solomon Islands,SLB,1996,185
Solomon Islands,SLB,1997,185
Solomon Islands,SLB,1998,185
Solomon Islands,SLB,1999,185
Solomon Islands,SLB,2000,185
Solomon Islands,SLB,2001,185
Solomon Islands,SLB,2002,185
Solomon Islands,SLB,2003,185
Solomon Islands,SLB,2004,185
Solomon Islands,SLB,2005,185
Solomon Islands,SLB,2006,185
Solomon Islands,SLB,2007,185
Solomon Islands,SLB,2008,185
Solomon Islands,SLB,2009,185
Solomon Islands,SLB,2010,185
Solomon Islands,SLB,2011,185
Solomon Islands,SLB,2012,185
Solomon Islands,SLB,2013,185
Solomon Islands,SLB,2014,185
Solomon Islands,SLB,2015,185
Solomon Islands,SLB,2016,185
Solomon Islands,SLB,2017,185
Solomon Islands,SLB,2018,185
Somalia,SOM,1961,110
Somalia,SOM,1962,110
Somalia,SOM,1963,110
Somalia,SOM,1964,110
Somalia,SOM,1965,110
Somalia,SOM,1966,110
Somalia,SOM,1967,110
Somalia,SOM,1968,110
Somalia,SOM,1969,110
Somalia,SOM,1970,110
Somalia,SOM,1971,110
Somalia,SOM,1972,110
Somalia,SOM,1973,110
Somalia,SOM,1974,110
Somalia,SOM,1975,110
Somalia,SOM,1976,110
Somalia,SOM,1977,110
Somalia,SOM,1978,110
Somalia,SOM,1979,110
Somalia,SOM,1980,110
Somalia,SOM,1981,110
Somalia,SOM,1982,110
Somalia,SOM,1983,110
Somalia,SOM,1984,110
Somalia,SOM,1985,110
Somalia,SOM,1986,110
Somalia,SOM,1987,110
Somalia,SOM,1988,110
Somalia,SOM,1989,110
Somalia,SOM,1990,110
Somalia,SOM,1991,110
Somalia,SOM,1992,110
Somalia,SOM,1993,110
Somalia,SOM,1994,110
Somalia,SOM,1995,110
Somalia,SOM,1996,110
Somalia,SOM,1997,110
Somalia,SOM,1998,110
Somalia,SOM,1999,110
Somalia,SOM,2000,110
Somalia,SOM,2001,110
Somalia,SOM,2002,110
Somalia,SOM,2003,110
Somalia,SOM,2004,110
Somalia,SOM,2005,110
Somalia,SOM,2006,110
Somalia,SOM,2007,110
Somalia,SOM,2008,110
Somalia,SOM,2009,110
Somalia,SOM,2010,110
Somalia,SOM,2011,110
Somalia,SOM,2012,110
Somalia,SOM,2013,110
Somalia,SOM,2014,110
Somalia,SOM,2015,110
Somalia,SOM,2016,110
Somalia,SOM,2017,110
Somalia,SOM,2018,110
South Africa,ZAF,1961,177.70000000000002
South Africa,ZAF,1962,174.5
South Africa,ZAF,1963,188.5
South Africa,ZAF,1964,187.9
South Africa,ZAF,1965,184
South Africa,ZAF,1966,173.60000000000002
South Africa,ZAF,1967,171.8
South Africa,ZAF,1968,169
South Africa,ZAF,1969,185.70000000000002
South Africa,ZAF,1970,189.3
South Africa,ZAF,1971,186.3
South Africa,ZAF,1972,191.3
South Africa,ZAF,1973,187.20000000000002
South Africa,ZAF,1974,206.20000000000002
South Africa,ZAF,1975,223.3
South Africa,ZAF,1976,198.4
South Africa,ZAF,1977,201.9
South Africa,ZAF,1978,197.20000000000002
South Africa,ZAF,1979,191.9
South Africa,ZAF,1980,194.60000000000002
South Africa,ZAF,1981,209.60000000000002
South Africa,ZAF,1982,216.8
South Africa,ZAF,1983,200.8
South Africa,ZAF,1984,207.4
South Africa,ZAF,1985,220.3
South Africa,ZAF,1986,213.8
South Africa,ZAF,1987,214.20000000000002
South Africa,ZAF,1988,233.5
South Africa,ZAF,1989,233.20000000000002
South Africa,ZAF,1990,228.5
South Africa,ZAF,1991,230.9
South Africa,ZAF,1992,234.3
South Africa,ZAF,1993,214.3
South Africa,ZAF,1994,204.60000000000002
South Africa,ZAF,1995,239.8
South Africa,ZAF,1996,214.10000000000002
South Africa,ZAF,1997,361.3
South Africa,ZAF,1998,241.9
South Africa,ZAF,1999,246.60000000000002
South Africa,ZAF,2000,214.20000000000002
South Africa,ZAF,2001,257.5
South Africa,ZAF,2002,228.3
South Africa,ZAF,2003,252.3
South Africa,ZAF,2004,255.3
South Africa,ZAF,2005,267.90000000000003
South Africa,ZAF,2006,272.5
South Africa,ZAF,2007,267.7
South Africa,ZAF,2008,274.6
South Africa,ZAF,2009,279.5
South Africa,ZAF,2010,309.40000000000003
South Africa,ZAF,2011,301.2
South Africa,ZAF,2012,302.2
South Africa,ZAF,2013,302.90000000000003
South Africa,ZAF,2014,297.1
South Africa,ZAF,2015,300.90000000000003
South Africa,ZAF,2016,299.5
South Africa,ZAF,2017,289.5
South Africa,ZAF,2018,293.3
South America,,1961,197.60000000000002
South America,,1962,194.60000000000002
South America,,1963,195.20000000000002
South America,,1964,198.4
South America,,1965,197.5
South America,,1966,197.3
South America,,1967,194.70000000000002
South America,,1968,194.20000000000002
South America,,1969,198.10000000000002
South America,,1970,194.10000000000002
South America,,1971,194.70000000000002
South America,,1972,199
South America,,1973,203
South America,,1974,198.4
South America,,1975,191
South America,,1976,190.9
South America,,1977,187.9
South America,,1978,187.3
South America,,1979,188.3
South America,,1980,192
South America,,1981,190.5
South America,,1982,189.60000000000002
South America,,1983,194.70000000000002
South America,,1984,193.3
South America,,1985,192.5
South America,,1986,194.10000000000002
South America,,1987,192.20000000000002
South America,,1988,192.70000000000002
South America,,1989,191.8
South America,,1990,196.4
South America,,1991,192.8
South America,,1992,200.20000000000002
South America,,1993,198
South America,,1994,207
South America,,1995,221.3
South America,,1996,225.60000000000002
South America,,1997,217.10000000000002
South America,,1998,208.3
South America,,1999,211.3
South America,,2000,211.10000000000002
South America,,2001,205.20000000000002
South America,,2002,208.9
South America,,2003,205.4
South America,,2004,210.70000000000002
South America,,2005,216.20000000000002
South America,,2006,218.10000000000002
South America,,2007,217.70000000000002
South America,,2008,219.10000000000002
South America,,2009,218.5
South America,,2010,226.4
South America,,2011,227.60000000000002
South America,,2012,226.60000000000002
South America,,2013,227.10000000000002
South America,,2014,231.70000000000002
South America,,2015,235.10000000000002
South America,,2016,236.3
South America,,2017,236.60000000000002
South America,,2018,239.4
South Eastern Asia,,1961,148.9
South Eastern Asia,,1962,149.20000000000002
South Eastern Asia,,1963,149.1
South Eastern Asia,,1964,148.4
South Eastern Asia,,1965,148.3
South Eastern Asia,,1966,148.5
South Eastern Asia,,1967,148.8
South Eastern Asia,,1968,154.8
South Eastern Asia,,1969,153.5
South Eastern Asia,,1970,159.8
South Eastern Asia,,1971,171.4
South Eastern Asia,,1972,168.8
South Eastern Asia,,1973,174.70000000000002
South Eastern Asia,,1974,181.10000000000002
South Eastern Asia,,1975,178.10000000000002
South Eastern Asia,,1976,178.70000000000002
South Eastern Asia,,1977,181.10000000000002
South Eastern Asia,,1978,178.60000000000002
South Eastern Asia,,1979,171.20000000000002
South Eastern Asia,,1980,178.10000000000002
South Eastern Asia,,1981,180.4
South Eastern Asia,,1982,180
South Eastern Asia,,1983,168
South Eastern Asia,,1984,168.5
South Eastern Asia,,1985,169.4
South Eastern Asia,,1986,163.60000000000002
South Eastern Asia,,1987,164.9
South Eastern Asia,,1988,164.9
South Eastern Asia,,1989,168.70000000000002
South Eastern Asia,,1990,175.9
South Eastern Asia,,1991,177.8
South Eastern Asia,,1992,179.4
South Eastern Asia,,1993,179.4
South Eastern Asia,,1994,181.4
South Eastern Asia,,1995,170.9
South Eastern Asia,,1996,171.5
South Eastern Asia,,1997,177.10000000000002
South Eastern Asia,,1998,174.5
South Eastern Asia,,1999,183.20000000000002
South Eastern Asia,,2000,199.4
South Eastern Asia,,2001,189
South Eastern Asia,,2002,195
South Eastern Asia,,2003,200.8
South Eastern Asia,,2004,219.10000000000002
South Eastern Asia,,2005,199.9
South Eastern Asia,,2006,210.60000000000002
South Eastern Asia,,2007,201
South Eastern Asia,,2008,202.10000000000002
South Eastern Asia,,2009,204.3
South Eastern Asia,,2010,198.4
South Eastern Asia,,2011,200.60000000000002
South Eastern Asia,,2012,190.60000000000002
South Eastern Asia,,2013,189.60000000000002
South Eastern Asia,,2014,192
South Eastern Asia,,2015,202.9
South Eastern Asia,,2016,204.8
South Eastern Asia,,2017,204.60000000000002
South Eastern Asia,,2018,245.70000000000002
South Korea,KOR,1961,154.10000000000002
South Korea,KOR,1962,141
South Korea,KOR,1963,142.9
South Korea,KOR,1964,141
South Korea,KOR,1965,141
South Korea,KOR,1966,113.10000000000001
South Korea,KOR,1967,126
South Korea,KOR,1968,169.4
South Korea,KOR,1969,152.6
South Korea,KOR,1970,131.9
South Korea,KOR,1971,145
South Korea,KOR,1972,183.9
South Korea,KOR,1973,183.9
South Korea,KOR,1974,168.4
South Korea,KOR,1975,180
South Korea,KOR,1976,184
South Korea,KOR,1977,194.3
South Korea,KOR,1978,164.9
South Korea,KOR,1979,195.9
South Korea,KOR,1980,178.4
South Korea,KOR,1981,207.5
South Korea,KOR,1982,234.3
South Korea,KOR,1983,253.3
South Korea,KOR,1984,236
South Korea,KOR,1985,221.20000000000002
South Korea,KOR,1986,191.4
South Korea,KOR,1987,206.70000000000002
South Korea,KOR,1988,207.20000000000002
South Korea,KOR,1989,219.70000000000002
South Korea,KOR,1990,230.4
South Korea,KOR,1991,242.5
South Korea,KOR,1992,323.5
South Korea,KOR,1993,296.8
South Korea,KOR,1994,275
South Korea,KOR,1995,283.2
South Korea,KOR,1996,291.6
South Korea,KOR,1997,300.40000000000003
South Korea,KOR,1998,293
South Korea,KOR,1999,312.70000000000005
South Korea,KOR,2000,306.7
South Korea,KOR,2001,318.5
South Korea,KOR,2002,332.70000000000005
South Korea,KOR,2003,321.8
South Korea,KOR,2004,322.8
South Korea,KOR,2005,318.40000000000003
South Korea,KOR,2006,317.20000000000005
South Korea,KOR,2007,320.20000000000005
South Korea,KOR,2008,319.90000000000003
South Korea,KOR,2009,327.20000000000005
South Korea,KOR,2010,328.3
South Korea,KOR,2011,328.3
South Korea,KOR,2012,321.6
South Korea,KOR,2013,321.20000000000005
South Korea,KOR,2014,321.5
South Korea,KOR,2015,321.1
South Korea,KOR,2016,321.70000000000005
South Korea,KOR,2017,321.90000000000003
South Korea,KOR,2018,325.5
South Sudan,SSD,2012,149.3
South Sudan,SSD,2013,152.1
South Sudan,SSD,2014,155.20000000000002
South Sudan,SSD,2015,152.20000000000002
South Sudan,SSD,2016,153.20000000000002
South Sudan,SSD,2017,161
South Sudan,SSD,2018,155.5
Southern Africa,,1961,180.60000000000002
Southern Africa,,1962,178.20000000000002
Southern Africa,,1963,190.70000000000002
Southern Africa,,1964,189.8
Southern Africa,,1965,185.5
Southern Africa,,1966,175.9
Southern Africa,,1967,175.9
Southern Africa,,1968,174
Southern Africa,,1969,189.10000000000002
Southern Africa,,1970,190.9
Southern Africa,,1971,188
Southern Africa,,1972,193.10000000000002
Southern Africa,,1973,188.3
Southern Africa,,1974,205.3
Southern Africa,,1975,220.5
Southern Africa,,1976,198.9
Southern Africa,,1977,202
Southern Africa,,1978,197.5
Southern Africa,,1979,193.5
Southern Africa,,1980,195.60000000000002
Southern Africa,,1981,208.60000000000002
Southern Africa,,1982,213.4
Southern Africa,,1983,199.9
Southern Africa,,1984,204.9
Southern Africa,,1985,215.70000000000002
Southern Africa,,1986,211.20000000000002
Southern Africa,,1987,212.20000000000002
Southern Africa,,1988,228.60000000000002
Southern Africa,,1989,228.8
Southern Africa,,1990,225.10000000000002
Southern Africa,,1991,227.10000000000002
Southern Africa,,1992,228
Southern Africa,,1993,211.8
Southern Africa,,1994,204.70000000000002
Southern Africa,,1995,230.60000000000002
Southern Africa,,1996,211.9
Southern Africa,,1997,334.90000000000003
Southern Africa,,1998,235.3
Southern Africa,,1999,237.20000000000002
Southern Africa,,2000,213.9
Southern Africa,,2001,247.70000000000002
Southern Africa,,2002,224.70000000000002
Southern Africa,,2003,243.70000000000002
Southern Africa,,2004,247.4
Southern Africa,,2005,258.2
Southern Africa,,2006,263.90000000000003
Southern Africa,,2007,260
Southern Africa,,2008,264.7
Southern Africa,,2009,268.7
Southern Africa,,2010,293
Southern Africa,,2011,286.90000000000003
Southern Africa,,2012,289.3
Southern Africa,,2013,290.3
Southern Africa,,2014,287.7
Southern Africa,,2015,291.90000000000003
Southern Africa,,2016,290.7
Southern Africa,,2017,281.3
Southern Africa,,2018,284.7
Southern Asia,,1961,82.10000000000001
Southern Asia,,1962,82.30000000000001
Southern Asia,,1963,82.30000000000001
Southern Asia,,1964,82.5
Southern Asia,,1965,82.4
Southern Asia,,1966,82.7
Southern Asia,,1967,82.5
Southern Asia,,1968,82.60000000000001
Southern Asia,,1969,82.60000000000001
Southern Asia,,1970,81.60000000000001
Southern Asia,,1971,81.7
Southern Asia,,1972,82.2
Southern Asia,,1973,83.7
Southern Asia,,1974,84.30000000000001
Southern Asia,,1975,84.7
Southern Asia,,1976,85.2
Southern Asia,,1977,85.30000000000001
Southern Asia,,1978,85.10000000000001
Southern Asia,,1979,85.4
Southern Asia,,1980,89
Southern Asia,,1981,89.4
Southern Asia,,1982,89.80000000000001
Southern Asia,,1983,90.60000000000001
Southern Asia,,1984,91.2
Southern Asia,,1985,92.80000000000001
Southern Asia,,1986,94.5
Southern Asia,,1987,95.5
Southern Asia,,1988,96.10000000000001
Southern Asia,,1989,98.30000000000001
Southern Asia,,1990,104
Southern Asia,,1991,106.7
Southern Asia,,1992,107.80000000000001
Southern Asia,,1993,108.9
Southern Asia,,1994,110.10000000000001
Southern Asia,,1995,111.2
Southern Asia,,1996,111.7
Southern Asia,,1997,114
Southern Asia,,1998,115.30000000000001
Southern Asia,,1999,114.7
Southern Asia,,2000,115.4
Southern Asia,,2001,115.5
Southern Asia,,2002,120
Southern Asia,,2003,117
Southern Asia,,2004,117.4
Southern Asia,,2005,117.60000000000001
Southern Asia,,2006,120.7
Southern Asia,,2007,121.5
Southern Asia,,2008,126.2
Southern Asia,,2009,128
Southern Asia,,2010,130.8
Southern Asia,,2011,130.9
Southern Asia,,2012,131.6
Southern Asia,,2013,136.70000000000002
Southern Asia,,2014,137.6
Southern Asia,,2015,135.5
Southern Asia,,2016,138.70000000000002
Southern Asia,,2017,141
